2023-03-14 11:14:01
0
1
front-end
12 (8, 0.047321991727280216)
13 (11, 0.046227685390466705)
14 (14, 0.018642750364400593)
15 (27, 0.01735889462553995)
16 (31, 0.01675701235696385)
17 (5, 0.014449087706142564)
18 (0, 0.010125377524988736)
19 (28, 0.009982193792666993)
20 (12, 0.009806344352741284)
21 (32, 0.008669443194332133)
22 (25, 0.008201710479039538)
23 (26, 0.006696048513669915)
24 (29, 0.006621050393705292)
25 (1, 0.0063672218160949175)
26 (10, 0.005686244561634837)
27 (2, 0.005246906244795301)
28 (7, 0.00510102903960676)
29 (17, 0.005082016245005552)
30 (13, 0.00490658293946895)
31 (16, 0.00490658293946895)
32 (20, 0.00490658293946895)
33 (22, 0.00490658293946895)
2
user
1 (21, 0.1382298732168568)
2 (1, 0.09511304421700247)
3 (31, 0.0852823693677266)
4 (12, 0.07868923608602671)
5 (13, 0.07042127039099132)
6 (19, 0.06616075170397298)
7 (18, 0.0624088391710244)
8 (4, 0.04945417573607038)
9 (3, 0.04291899906646084)
10 (15, 0.03837703709422952)
11 (26, 0.036102219243915865)
12 (6, 0.032484143137691934)
13 (5, 0.020626019661368365)
14 (27, 0.017743467729771898)
15 (32, 0.017333999138694933)
16 (0, 0.015911645513788725)
17 (25, 0.015361805500609022)
18 (23, 0.014542877710049647)
19 (11, 0.013491862186075208)
20 (8, 0.010543836559319909)
21 (28, 0.008975460971354434)
22 (24, 0.008254654195471113)
23 (30, 0.007440028797921769)
24 (14, 0.0060727319155316935)
25 (2, 0.005688612817672088)
26 (7, 0.00552838632286855)
27 (10, 0.005432776966743583)
28 (9, 0.005379175234676468)
29 (16, 0.005206140069222545)
30 (17, 0.005206140069222545)
31 (20, 0.005206140069222545)
32 (22, 0.005206140069222545)
33 (29, 0.005206140069222545)
3
user
1 (22, 0.11080571694892624)
2 (8, 0.05566643370958875)
3 (15, 0.05393654990365812)
4 (3, 0.04916897759724432)
5 (7, 0.04691994158786529)
6 (12, 0.046481922462571185)
7 (19, 0.046481922462571185)
8 (32, 0.0427863882339939)
9 (28, 0.041936354631877205)
10 (1, 0.039811500375729544)
11 (6, 0.039811500375729544)
12 (11, 0.039811500375729544)
13 (21, 0.039811500375729544)
14 (26, 0.039811500375729544)
15 (27, 0.039811500375729544)
16 (30, 0.039811500375729544)
17 (31, 0.039811500375729544)
18 (25, 0.034773373553190455)
19 (0, 0.024053677622287602)
20 (29, 0.01677214529191976)
21 (5, 0.01618201793425859)
22 (9, 0.014189339124257908)
23 (23, 0.012642147143201077)
24 (2, 0.00966725928493671)
25 (4, 0.008376109723538923)
26 (14, 0.0074812125466783225)
27 (17, 0.007356156893441418)
28 (10, 0.0059717250563594325)
29 (13, 0.0059717250563594325)
30 (16, 0.0059717250563594325)
31 (18, 0.0059717250563594325)
32 (20, 0.0059717250563594325)
33 (24, 0.0059717250563594325)
